Content ID,Content_Type,Reaction_type,Category,Score
ac63258d-9d7d-4167-934e-48b3f3c43fa9,video,disgust,soccer,0
ac63258d-9d7d-4167-934e-48b3f3c43fa9,video,hate,soccer,5
ac63258d-9d7d-4167-934e-48b3f3c43fa9,video,heart,soccer,60
ac63258d-9d7d-4167-934e-48b3f3c43fa9,video,indifferent,soccer,20
ac63258d-9d7d-4167-934e-48b3f3c43fa9,video,heart,soccer,60
ac63258d-9d7d-4167-934e-48b3f3c43fa9,video,disgust,soccer,0
ac63258d-9d7d-4167-934e-48b3f3c43fa9,video,intrigued,soccer,45
ac63258d-9d7d-4167-934e-48b3f3c43fa9,video,adore,soccer,72
ac63258d-9d7d-4167-934e-48b3f3c43fa9,video,interested,soccer,30
ac63258d-9d7d-4167-934e-48b3f3c43fa9,video,hate,soccer,5
ac63258d-9d7d-4167-934e-48b3f3c43fa9,video,worried,soccer,12
ac63258d-9d7d-4167-934e-48b3f3c43fa9,video,interested,soccer,30
ac63258d-9d7d-4167-934e-48b3f3c43fa9,video,dislike,soccer,10
ac63258d-9d7d-4167-934e-48b3f3c43fa9,video,peeking,soccer,35
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,want,soccer,70
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,like,soccer,50
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,intrigued,soccer,45
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,interested,soccer,30
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,intrigued,soccer,45
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,cherish,soccer,70
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,love,soccer,65
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,indifferent,soccer,20
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,like,soccer,50
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,love,soccer,65
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,adore,soccer,72
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,dislike,soccer,10
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,peeking,soccer,35
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,super love,soccer,75
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,like,soccer,50
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,adore,soccer,72
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,cherish,soccer,70
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,disgust,soccer,0
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,scared,soccer,15
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,indifferent,soccer,20
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,heart,soccer,60
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,super love,soccer,75
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,like,soccer,50
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,super love,soccer,75
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,hate,soccer,5
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,intrigued,soccer,45
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,cherish,soccer,70
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,video,hate,soccer,5
d200b97e-f661-4502-80d1-1e458816d558,video,scared,studying,15
d200b97e-f661-4502-80d1-1e458816d558,video,worried,studying,12
d200b97e-f661-4502-80d1-1e458816d558,video,indifferent,studying,20
d200b97e-f661-4502-80d1-1e458816d558,video,scared,studying,15
d200b97e-f661-4502-80d1-1e458816d558,video,worried,studying,12
d200b97e-f661-4502-80d1-1e458816d558,video,interested,studying,30
d200b97e-f661-4502-80d1-1e458816d558,video,peeking,studying,35
d200b97e-f661-4502-80d1-1e458816d558,video,adore,studying,72
d200b97e-f661-4502-80d1-1e458816d558,video,dislike,studying,10
d200b97e-f661-4502-80d1-1e458816d558,video,heart,studying,60
d200b97e-f661-4502-80d1-1e458816d558,video,dislike,studying,10
d200b97e-f661-4502-80d1-1e458816d558,video,cherish,studying,70
d200b97e-f661-4502-80d1-1e458816d558,video,dislike,studying,10
d200b97e-f661-4502-80d1-1e458816d558,video,cherish,studying,70
d200b97e-f661-4502-80d1-1e458816d558,video,love,studying,65
d200b97e-f661-4502-80d1-1e458816d558,video,hate,studying,5
d200b97e-f661-4502-80d1-1e458816d558,video,adore,studying,72
d200b97e-f661-4502-80d1-1e458816d558,video,want,studying,70
d200b97e-f661-4502-80d1-1e458816d558,video,want,studying,70
d200b97e-f661-4502-80d1-1e458816d558,video,peeking,studying,35
d200b97e-f661-4502-80d1-1e458816d558,video,intrigued,studying,45
d200b97e-f661-4502-80d1-1e458816d558,video,scared,studying,15
d200b97e-f661-4502-80d1-1e458816d558,video,interested,studying,30
d200b97e-f661-4502-80d1-1e458816d558,video,indifferent,studying,20
d200b97e-f661-4502-80d1-1e458816d558,video,want,studying,70
d200b97e-f661-4502-80d1-1e458816d558,video,love,studying,65
d200b97e-f661-4502-80d1-1e458816d558,video,adore,studying,72
d200b97e-f661-4502-80d1-1e458816d558,video,dislike,studying,10
d200b97e-f661-4502-80d1-1e458816d558,video,worried,studying,12
d200b97e-f661-4502-80d1-1e458816d558,video,indifferent,studying,20
7f9423ac-89b4-4a9a-9747-76e8dd533e81,video,peeking,science,35
7f9423ac-89b4-4a9a-9747-76e8dd533e81,video,worried,science,12
7f9423ac-89b4-4a9a-9747-76e8dd533e81,video,dislike,science,10
7f9423ac-89b4-4a9a-9747-76e8dd533e81,video,heart,science,60
7f9423ac-89b4-4a9a-9747-76e8dd533e81,video,intrigued,science,45
7f9423ac-89b4-4a9a-9747-76e8dd533e81,video,peeking,science,35
7f9423ac-89b4-4a9a-9747-76e8dd533e81,video,intrigued,science,45
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,worried,veganism,12
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,like,veganism,50
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,cherish,veganism,70
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,dislike,veganism,10
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,love,veganism,65
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,peeking,veganism,35
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,super love,veganism,75
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,dislike,veganism,10
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,super love,veganism,75
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,scared,veganism,15
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,want,veganism,70
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,worried,veganism,12
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,want,veganism,70
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,intrigued,veganism,45
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,adore,veganism,72
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,intrigued,veganism,45
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,adore,veganism,72
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,peeking,veganism,35
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,indifferent,veganism,20
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,love,veganism,65
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,cherish,veganism,70
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,disgust,veganism,0
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,hate,veganism,5
6b09861c-712e-46e6-a2a5-72e4b3878767,GIF,love,veganism,65
4c009116-c94a-4633-83fb-956565358565,GIF,worried,studying,12
4c009116-c94a-4633-83fb-956565358565,GIF,want,studying,70
4c009116-c94a-4633-83fb-956565358565,GIF,disgust,studying,0
4c009116-c94a-4633-83fb-956565358565,GIF,love,studying,65
4c009116-c94a-4633-83fb-956565358565,GIF,intrigued,studying,45
4c009116-c94a-4633-83fb-956565358565,GIF,scared,studying,15
4c009116-c94a-4633-83fb-956565358565,GIF,adore,studying,72
4c009116-c94a-4633-83fb-956565358565,GIF,intrigued,studying,45
4c009116-c94a-4633-83fb-956565358565,GIF,dislike,studying,10
4c009116-c94a-4633-83fb-956565358565,GIF,love,studying,65
4c009116-c94a-4633-83fb-956565358565,GIF,indifferent,studying,20
4c009116-c94a-4633-83fb-956565358565,GIF,interested,studying,30
4c009116-c94a-4633-83fb-956565358565,GIF,like,studying,50
4c009116-c94a-4633-83fb-956565358565,GIF,super love,studying,75
4c009116-c94a-4633-83fb-956565358565,GIF,adore,studying,72
4c009116-c94a-4633-83fb-956565358565,GIF,like,studying,50
4c009116-c94a-4633-83fb-956565358565,GIF,indifferent,studying,20
4c009116-c94a-4633-83fb-956565358565,GIF,scared,studying,15
4c009116-c94a-4633-83fb-956565358565,GIF,like,studying,50
4c009116-c94a-4633-83fb-956565358565,GIF,heart,studying,60
4c009116-c94a-4633-83fb-956565358565,GIF,indifferent,studying,20
4c009116-c94a-4633-83fb-956565358565,GIF,hate,studying,5
4c009116-c94a-4633-83fb-956565358565,GIF,indifferent,studying,20
4c009116-c94a-4633-83fb-956565358565,GIF,super love,studying,75
4c009116-c94a-4633-83fb-956565358565,GIF,worried,studying,12
4c009116-c94a-4633-83fb-956565358565,GIF,interested,studying,30
4c009116-c94a-4633-83fb-956565358565,GIF,scared,studying,15
4c009116-c94a-4633-83fb-956565358565,GIF,dislike,studying,10
4c009116-c94a-4633-83fb-956565358565,GIF,interested,studying,30
4c009116-c94a-4633-83fb-956565358565,GIF,dislike,studying,10
4c009116-c94a-4633-83fb-956565358565,GIF,indifferent,studying,20
4c009116-c94a-4633-83fb-956565358565,GIF,worried,studying,12
4c009116-c94a-4633-83fb-956565358565,GIF,want,studying,70
4c009116-c94a-4633-83fb-956565358565,GIF,peeking,studying,35
4c009116-c94a-4633-83fb-956565358565,GIF,interested,studying,30
4c009116-c94a-4633-83fb-956565358565,GIF,want,studying,70
4c009116-c94a-4633-83fb-956565358565,GIF,indifferent,studying,20
4c009116-c94a-4633-83fb-956565358565,GIF,peeking,studying,35
4c009116-c94a-4633-83fb-956565358565,GIF,heart,studying,60
4c009116-c94a-4633-83fb-956565358565,GIF,hate,studying,5
4c009116-c94a-4633-83fb-956565358565,GIF,adore,studying,72
4c009116-c94a-4633-83fb-956565358565,GIF,cherish,studying,70
4c009116-c94a-4633-83fb-956565358565,GIF,peeking,studying,35
4c009116-c94a-4633-83fb-956565358565,GIF,adore,studying,72
4c009116-c94a-4633-83fb-956565358565,GIF,interested,studying,30
4c009116-c94a-4633-83fb-956565358565,GIF,interested,studying,30
34cd13f5-5fa9-45fe-ad8e-0135b67b558d,GIF,intrigued,studying,45
34cd13f5-5fa9-45fe-ad8e-0135b67b558d,GIF,worried,studying,12
34cd13f5-5fa9-45fe-ad8e-0135b67b558d,GIF,intrigued,studying,45
34cd13f5-5fa9-45fe-ad8e-0135b67b558d,GIF,love,studying,65
34cd13f5-5fa9-45fe-ad8e-0135b67b558d,GIF,intrigued,studying,45
34cd13f5-5fa9-45fe-ad8e-0135b67b558d,GIF,heart,studying,60
34cd13f5-5fa9-45fe-ad8e-0135b67b558d,GIF,peeking,studying,35
34cd13f5-5fa9-45fe-ad8e-0135b67b558d,GIF,cherish,studying,70
34cd13f5-5fa9-45fe-ad8e-0135b67b558d,GIF,worried,studying,12
763560f8-e3c4-4dec-a40c-411c22d05c7b,photo,love,soccer,65
763560f8-e3c4-4dec-a40c-411c22d05c7b,photo,adore,soccer,72
763560f8-e3c4-4dec-a40c-411c22d05c7b,photo,disgust,soccer,0
763560f8-e3c4-4dec-a40c-411c22d05c7b,photo,super love,soccer,75
763560f8-e3c4-4dec-a40c-411c22d05c7b,photo,interested,soccer,30
763560f8-e3c4-4dec-a40c-411c22d05c7b,photo,disgust,soccer,0
763560f8-e3c4-4dec-a40c-411c22d05c7b,photo,interested,soccer,30
763560f8-e3c4-4dec-a40c-411c22d05c7b,photo,interested,soccer,30
763560f8-e3c4-4dec-a40c-411c22d05c7b,photo,want,soccer,70
763560f8-e3c4-4dec-a40c-411c22d05c7b,photo,cherish,soccer,70
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,indifferent,studying,20
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,like,studying,50
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,scared,studying,15
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,cherish,studying,70
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,want,studying,70
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,adore,studying,72
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,peeking,studying,35
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,want,studying,70
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,love,studying,65
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,peeking,studying,35
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,dislike,studying,10
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,dislike,studying,10
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,heart,studying,60
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,want,studying,70
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,cherish,studying,70
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,heart,studying,60
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,want,studying,70
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,worried,studying,12
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,intrigued,studying,45
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,GIF,heart,studying,60
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,super love,veganism,75
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,like,veganism,50
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,peeking,veganism,35
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,peeking,veganism,35
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,adore,veganism,72
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,love,veganism,65
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,cherish,veganism,70
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,worried,veganism,12
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,peeking,veganism,35
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,cherish,veganism,70
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,peeking,veganism,35
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,cherish,veganism,70
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,dislike,veganism,10
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,worried,veganism,12
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,super love,veganism,75
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,like,veganism,50
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,cherish,veganism,70
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,scared,veganism,15
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,interested,veganism,30
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,scared,veganism,15
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,scared,veganism,15
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,cherish,veganism,70
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,GIF,peeking,veganism,35
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,interested,soccer,30
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,intrigued,soccer,45
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,dislike,soccer,10
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,indifferent,soccer,20
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,adore,soccer,72
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,want,soccer,70
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,adore,soccer,72
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,disgust,soccer,0
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,disgust,soccer,0
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,cherish,soccer,70
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,want,soccer,70
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,intrigued,soccer,45
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,heart,soccer,60
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,disgust,soccer,0
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,dislike,soccer,10
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,love,soccer,65
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,love,soccer,65
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,cherish,soccer,70
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,heart,soccer,60
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,indifferent,soccer,20
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,disgust,soccer,0
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,interested,soccer,30
9531f7f8-d0cc-4e42-9cbb-94d93692653f,video,want,soccer,70
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,heart,studying,60
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,like,studying,50
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,dislike,studying,10
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,dislike,studying,10
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,intrigued,studying,45
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,peeking,studying,35
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,worried,studying,12
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,peeking,studying,35
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,peeking,studying,35
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,adore,studying,72
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,interested,studying,30
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,peeking,studying,35
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,dislike,studying,10
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,peeking,studying,35
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,super love,studying,75
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,disgust,studying,0
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,cherish,studying,70
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,like,studying,50
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,love,studying,65
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,intrigued,studying,45
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,adore,studying,72
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,hate,studying,5
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,heart,studying,60
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,interested,studying,30
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,hate,studying,5
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,super love,studying,75
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,like,studying,50
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,like,studying,50
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,love,studying,65
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,disgust,studying,0
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,heart,studying,60
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,disgust,studying,0
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,heart,studying,60
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,cherish,studying,70
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,adore,studying,72
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,love,studying,65
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,super love,studying,75
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,GIF,interested,studying,30
c323d478-30a2-4140-a2ba-935a37b2ec10,video,peeking,studying,35
c323d478-30a2-4140-a2ba-935a37b2ec10,video,hate,studying,5
c323d478-30a2-4140-a2ba-935a37b2ec10,video,dislike,studying,10
c323d478-30a2-4140-a2ba-935a37b2ec10,video,heart,studying,60
c323d478-30a2-4140-a2ba-935a37b2ec10,video,indifferent,studying,20
c323d478-30a2-4140-a2ba-935a37b2ec10,video,scared,studying,15
c323d478-30a2-4140-a2ba-935a37b2ec10,video,love,studying,65
c323d478-30a2-4140-a2ba-935a37b2ec10,video,intrigued,studying,45
c323d478-30a2-4140-a2ba-935a37b2ec10,video,interested,studying,30
c323d478-30a2-4140-a2ba-935a37b2ec10,video,heart,studying,60
c323d478-30a2-4140-a2ba-935a37b2ec10,video,want,studying,70
c323d478-30a2-4140-a2ba-935a37b2ec10,video,worried,studying,12
c323d478-30a2-4140-a2ba-935a37b2ec10,video,peeking,studying,35
c323d478-30a2-4140-a2ba-935a37b2ec10,video,hate,studying,5
c323d478-30a2-4140-a2ba-935a37b2ec10,video,dislike,studying,10
c323d478-30a2-4140-a2ba-935a37b2ec10,video,dislike,studying,10
e409d5be-a02d-4688-9869-eb940fe1e133,video,super love,studying,75
e409d5be-a02d-4688-9869-eb940fe1e133,video,indifferent,studying,20
e409d5be-a02d-4688-9869-eb940fe1e133,video,dislike,studying,10
e409d5be-a02d-4688-9869-eb940fe1e133,video,interested,studying,30
e409d5be-a02d-4688-9869-eb940fe1e133,video,adore,studying,72
bd656a40-09c1-4219-8210-e667136e3734,audio,disgust,public speaking,0
bd656a40-09c1-4219-8210-e667136e3734,audio,disgust,public speaking,0
bd656a40-09c1-4219-8210-e667136e3734,audio,disgust,public speaking,0
bd656a40-09c1-4219-8210-e667136e3734,audio,adore,public speaking,72
bd656a40-09c1-4219-8210-e667136e3734,audio,peeking,public speaking,35
bd656a40-09c1-4219-8210-e667136e3734,audio,want,public speaking,70
bd656a40-09c1-4219-8210-e667136e3734,audio,love,public speaking,65
bd656a40-09c1-4219-8210-e667136e3734,audio,want,public speaking,70
bd656a40-09c1-4219-8210-e667136e3734,audio,like,public speaking,50
bd656a40-09c1-4219-8210-e667136e3734,audio,super love,public speaking,75
bd656a40-09c1-4219-8210-e667136e3734,audio,heart,public speaking,60
bd656a40-09c1-4219-8210-e667136e3734,audio,peeking,public speaking,35
bd656a40-09c1-4219-8210-e667136e3734,audio,hate,public speaking,5
bd656a40-09c1-4219-8210-e667136e3734,audio,adore,public speaking,72
bd656a40-09c1-4219-8210-e667136e3734,audio,worried,public speaking,12
bd656a40-09c1-4219-8210-e667136e3734,audio,heart,public speaking,60
bd656a40-09c1-4219-8210-e667136e3734,audio,hate,public speaking,5
bd656a40-09c1-4219-8210-e667136e3734,audio,intrigued,public speaking,45
bd656a40-09c1-4219-8210-e667136e3734,audio,hate,public speaking,5
bd656a40-09c1-4219-8210-e667136e3734,audio,want,public speaking,70
bd656a40-09c1-4219-8210-e667136e3734,audio,scared,public speaking,15
bd656a40-09c1-4219-8210-e667136e3734,audio,scared,public speaking,15
bd656a40-09c1-4219-8210-e667136e3734,audio,worried,public speaking,12
bd656a40-09c1-4219-8210-e667136e3734,audio,hate,public speaking,5
bd656a40-09c1-4219-8210-e667136e3734,audio,cherish,public speaking,70
bd656a40-09c1-4219-8210-e667136e3734,audio,disgust,public speaking,0
bd656a40-09c1-4219-8210-e667136e3734,audio,dislike,public speaking,10
bd656a40-09c1-4219-8210-e667136e3734,audio,worried,public speaking,12
bd656a40-09c1-4219-8210-e667136e3734,audio,like,public speaking,50
bd656a40-09c1-4219-8210-e667136e3734,audio,hate,public speaking,5
bd656a40-09c1-4219-8210-e667136e3734,audio,disgust,public speaking,0
bd656a40-09c1-4219-8210-e667136e3734,audio,peeking,public speaking,35
bd656a40-09c1-4219-8210-e667136e3734,audio,worried,public speaking,12
bd656a40-09c1-4219-8210-e667136e3734,audio,heart,public speaking,60
bd656a40-09c1-4219-8210-e667136e3734,audio,peeking,public speaking,35
bd656a40-09c1-4219-8210-e667136e3734,audio,disgust,public speaking,0
bd656a40-09c1-4219-8210-e667136e3734,audio,want,public speaking,70
bd656a40-09c1-4219-8210-e667136e3734,audio,want,public speaking,70
bd656a40-09c1-4219-8210-e667136e3734,audio,dislike,public speaking,10
bd656a40-09c1-4219-8210-e667136e3734,audio,want,public speaking,70
bd656a40-09c1-4219-8210-e667136e3734,audio,dislike,public speaking,10
bd656a40-09c1-4219-8210-e667136e3734,audio,indifferent,public speaking,20
bd656a40-09c1-4219-8210-e667136e3734,audio,love,public speaking,65
bd656a40-09c1-4219-8210-e667136e3734,audio,indifferent,public speaking,20
bd656a40-09c1-4219-8210-e667136e3734,audio,peeking,public speaking,35
bd656a40-09c1-4219-8210-e667136e3734,audio,dislike,public speaking,10
bd656a40-09c1-4219-8210-e667136e3734,audio,intrigued,public speaking,45
28fbf4cf-c354-418c-8672-b7f2fee75b00,GIF,scared,studying,15
28fbf4cf-c354-418c-8672-b7f2fee75b00,GIF,heart,studying,60
28fbf4cf-c354-418c-8672-b7f2fee75b00,GIF,love,studying,65
28fbf4cf-c354-418c-8672-b7f2fee75b00,GIF,worried,studying,12
28fbf4cf-c354-418c-8672-b7f2fee75b00,GIF,cherish,studying,70
28fbf4cf-c354-418c-8672-b7f2fee75b00,GIF,indifferent,studying,20
28fbf4cf-c354-418c-8672-b7f2fee75b00,GIF,heart,studying,60
28fbf4cf-c354-418c-8672-b7f2fee75b00,GIF,scared,studying,15
28fbf4cf-c354-418c-8672-b7f2fee75b00,GIF,want,studying,70
28fbf4cf-c354-418c-8672-b7f2fee75b00,GIF,interested,studying,30
afe1fed5-5639-45c7-89f8-ce9d1078c910,photo,disgust,travel,0
afe1fed5-5639-45c7-89f8-ce9d1078c910,photo,intrigued,travel,45
afe1fed5-5639-45c7-89f8-ce9d1078c910,photo,like,travel,50
afe1fed5-5639-45c7-89f8-ce9d1078c910,photo,intrigued,travel,45
afe1fed5-5639-45c7-89f8-ce9d1078c910,photo,adore,travel,72
afe1fed5-5639-45c7-89f8-ce9d1078c910,photo,indifferent,travel,20
afe1fed5-5639-45c7-89f8-ce9d1078c910,photo,super love,travel,75
afe1fed5-5639-45c7-89f8-ce9d1078c910,photo,super love,travel,75
afe1fed5-5639-45c7-89f8-ce9d1078c910,photo,scared,travel,15
afe1fed5-5639-45c7-89f8-ce9d1078c910,photo,like,travel,50
afe1fed5-5639-45c7-89f8-ce9d1078c910,photo,worried,travel,12
afe1fed5-5639-45c7-89f8-ce9d1078c910,photo,heart,travel,60
afe1fed5-5639-45c7-89f8-ce9d1078c910,photo,dislike,travel,10
afe1fed5-5639-45c7-89f8-ce9d1078c910,photo,hate,travel,5
afe1fed5-5639-45c7-89f8-ce9d1078c910,photo,super love,travel,75
